mgm_bldrgst_pk,sigungu_cd,bjdong_cd,plat_gb_cd,bun,ji,dong_nm,t_unit
11740-2603,11740,10600,0,0174,0001,225동,2388
11740-2604,11740,10600,0,0174,0001,224동,2388
11740-2605,11740,10600,0,0174,0001,223동,2388
11740-2606,11740,10600,0,0174,0001,222동,2388
11740-2607,11740,10600,0,0174,0001,221동,2388
11740-2608,11740,10600,0,0174,0001,220동,2388
11740-2609,11740,10600,0,0174,0001,219동,2388
11740-2610,11740,10600,0,0174,0001,218동,2388
11740-2611,11740,10600,0,0174,0001,217동,2388
11740-2612,11740,10600,0,0174,0001,216동,2388
11740-2613,11740,10600,0,0174,0001,215동,2388
11740-2614,11740,10600,0,0174,0001,214동,2388
11740-2615,11740,10600,0,0174,0001,213동,2388
11740-2616,11740,10600,0,0174,0001,212동,2388
11740-2617,11740,10600,0,0174,0001,211동,2388
11740-2618,11740,10600,0,0174,0001,210동,2388
11740-2619,11740,10600,0,0174,0001,209동,2388
11740-2620,11740,10600,0,0174,0001,208동,2388
11740-2621,11740,10600,0,0174,0001,207동,2388
11740-2622,11740,10600,0,0174,0001,206동,2388
11740-2623,11740,10600,0,0174,0001,205동,2388
11740-2624,11740,10600,0,0174,0001,204동,2388
11740-2625,11740,10600,0,0174,0001,203동,2388
11740-2626,11740,10600,0,0174,0001,202동,2388
11740-2627,11740,10600,0,0174,0001,201동,2388
11680-100227090,11680,11200,2,0000,0000,304동,2374
11680-100227177,11680,11200,2,0000,0000,312동,2374
11680-100227214,11680,11200,2,0000,0000,313동,2374
11680-100227259,11680,11200,2,0000,0000,305동,2374
11680-100227355,11680,11200,2,0000,0000,314동,2374
11680-100227397,11680,11200,2,0000,0000,301동,2374
11680-100227681,11680,11200,2,0000,0000,306동,2374
11680-100227746,11680,11200,2,0000,0000,307동,2374
11680-100227811,11680,11200,2,0000,0000,308동,2374
11680-100227864,11680,11200,2,0000,0000,315동,2374
11680-100227913,11680,11200,2,0000,0000,309동,2374
11680-100227980,11680,11200,2,0000,0000,302동,2374
11680-100228021,11680,11200,2,0000,0000,310동,2374
11680-100228078,11680,11200,2,0000,0000,303동,2374
11680-100228123,11680,11200,2,0000,0000,311동,2374
11680-100228198,11680,11200,2,0000,0000,406동,2374
11680-100228249,11680,11200,2,0000,0000,424동,2374
11680-100228296,11680,11200,2,0000,0000,407동,2374
11680-100228356,11680,11200,2,0000,0000,417동,2374
11680-100228413,11680,11200,2,0000,0000,408동,2374
11680-100228464,11680,11200,2,0000,0000,409동,2374
11680-100228523,11680,11200,2,0000,0000,418동,2374
11680-100228578,11680,11200,2,0000,0000,410동,2374
11680-100228619,11680,11200,2,0000,0000,401동,2374
11680-100228670,11680,11200,2,0000,0000,411동,2374
11680-100228709,11680,11200,2,0000,0000,419동,2374
11680-100228746,11680,11200,2,0000,0000,412동,2374
11680-100228796,11680,11200,2,0000,0000,420동,2374
11680-100228851,11680,11200,2,0000,0000,402동,2374
11680-100228890,11680,11200,2,0000,0000,425동,2374
11680-100228935,11680,11200,2,0000,0000,403동,2374
11680-100228975,11680,11200,2,0000,0000,413동,2374
11680-100229024,11680,11200,2,0000,0000,421동,2374
11680-100229095,11680,11200,2,0000,0000,404동,2374
11680-100229146,11680,11200,2,0000,0000,414동,2374
11680-100229195,11680,11200,2,0000,0000,426동,2374
11680-100229247,11680,11200,2,0000,0000,422동,2374
11680-100229336,11680,11200,2,0000,0000,405동,2374
11680-100229395,11680,11200,2,0000,0000,415동,2374
11680-100229450,11680,11200,2,0000,0000,416동,2374
11680-100229507,11680,11200,2,0000,0000,423동,2374
11650-100231715,11650,10900,2,0000,0000,103동,2341
11650-100231789,11650,10900,2,0000,0000,111동,2341
11650-100231855,11650,10900,2,0000,0000,112동,2341
11650-100231922,11650,10900,2,0000,0000,104동,2341
11650-100231970,11650,10900,2,0000,0000,105동,2341
11650-100232018,11650,10900,2,0000,0000,113동,2341
11650-100232080,11650,10900,2,0000,0000,106동,2341
11650-100232135,11650,10900,2,0000,0000,101동,2341
11650-100232380,11650,10900,2,0000,0000,107동,2341
11650-100232459,11650,10900,2,0000,0000,114동,2341
11650-100232522,11650,10900,2,0000,0000,115동,2341
11650-100232554,11650,10900,2,0000,0000,116동,2341
11650-100232580,11650,10900,2,0000,0000,108동,2341
11650-100232655,11650,10900,2,0000,0000,117동,2341
11650-100232682,11650,10900,2,0000,0000,118동,2341
11650-100232700,11650,10900,2,0000,0000,109동,2341
11650-100232771,11650,10900,2,0000,0000,119동,2341
11650-100232796,11650,10900,2,0000,0000,120동,2341
11650-100232819,11650,10900,2,0000,0000,121동,2341
11650-100232826,11650,10900,2,0000,0000,122동,2341
11650-100232835,11650,10900,2,0000,0000,102동,2341
11650-100232906,11650,10900,2,0000,0000,110동,2341
11650-100232977,11650,10900,2,0000,0000,123동,2341
11650-100232982,11650,10900,2,0000,0000,124동,2341
11650-100232987,11650,10900,2,0000,0000,125동,2341
11650-100232996,11650,10900,2,0000,0000,126동,2341
11650-100240695,11650,10900,2,0000,0000,201동,2341
11650-100240765,11650,10900,2,0000,0000,209동,2341
11650-100240832,11650,10900,2,0000,0000,210동,2341
11650-100240921,11650,10900,2,0000,0000,202동,2341
11650-100241004,11650,10900,2,0000,0000,203동,2341
11650-100241073,11650,10900,2,0000,0000,211동,2341
11650-100241156,11650,10900,2,0000,0000,212동,2341
11650-100241221,11650,10900,2,0000,0000,204동,2341
11650-100241297,11650,10900,2,0000,0000,213동,2341
11650-100241411,11650,10900,2,0000,0000,205동,2341
11650-100241504,11650,10900,2,0000,0000,208동,2341
11650-100241618,11650,10900,2,0000,0000,206동,2341
11650-100241701,11650,10900,2,0000,0000,207동,2341
11650-100256174,11650,10900,2,0000,0000,,2341
11545-2393,11545,10300,0,1010,0000,112동,2336
11545-2394,11545,10300,0,1010,0000,111동,2336
11545-2395,11545,10300,0,1010,0000,110동,2336
11545-2396,11545,10300,0,1010,0000,109동,2336
11545-2397,11545,10300,0,1010,0000,108동,2336
11545-2398,11545,10300,0,1010,0000,107동,2336
11545-2399,11545,10300,0,1010,0000,106동,2336
11545-2400,11545,10300,0,1010,0000,105동,2336
11545-2401,11545,10300,0,1010,0000,103동,2336
11545-2402,11545,10300,0,1010,0000,102동,2336
11545-2403,11545,10300,0,1010,0000,101동,2336
11545-2408,11545,10300,0,1010,0000,202동,2336
11545-2409,11545,10300,0,1010,0000,201동,2336
11545-2410,11545,10300,0,1010,0000,117동,2336
11545-2411,11545,10300,0,1010,0000,116동,2336
11545-2412,11545,10300,0,1010,0000,115동,2336
11545-2413,11545,10300,0,1010,0000,114동,2336
11545-2414,11545,10300,0,1010,0000,113동,2336
11350-3909,11350,10600,0,0359,0001,514동,2328
11350-3910,11350,10600,0,0359,0001,508동,2328
11350-3912,11350,10600,0,0359,0001,517동,2328
11350-3913,11350,10600,0,0359,0001,513동,2328
11350-3914,11350,10600,0,0359,0001,503동,2328
11350-3915,11350,10600,0,0359,0001,502동,2328
11350-3917,11350,10600,0,0359,0001,518동,2328
11350-3918,11350,10600,0,0359,0001,516동,2328
11350-3919,11350,10600,0,0359,0001,515동,2328
11350-3920,11350,10600,0,0359,0001,512동,2328
11350-3921,11350,10600,0,0359,0001,511동,2328
11350-3922,11350,10600,0,0359,0001,510동,2328
11350-3923,11350,10600,0,0359,0001,509동,2328
11350-3924,11350,10600,0,0359,0001,507동,2328
11350-3925,11350,10600,0,0359,0001,506동,2328
11350-3926,11350,10600,0,0359,0001,505동,2328
11350-3927,11350,10600,0,0359,0001,504동,2328
11350-3928,11350,10600,0,0359,0001,501동,2328
11530-3465,11530,10100,0,0642,0000,503동,2304
11530-3466,11530,10100,0,0642,0000,506동,2304
11530-3467,11530,10100,0,0642,0000,505동,2304
11530-3468,11530,10100,0,0642,0000,502동,2304
11530-3469,11530,10100,0,0642,0000,407동,2304
11530-3470,11530,10100,0,0642,0000,501동,2304
11530-3471,11530,10100,0,0642,0000,504동,2304
11530-3472,11530,10100,0,0642,0000,101동,2304
11530-3473,11530,10100,0,0642,0000,406동,2304
11530-3474,11530,10100,0,0642,0000,405동,2304
11530-3475,11530,10100,0,0642,0000,304동,2304
11530-3476,11530,10100,0,0642,0000,303동,2304
11530-3478,11530,10100,0,0642,0000,102동,2304
11530-3479,11530,10100,0,0642,0000,202동,2304
11530-3480,11530,10100,0,0642,0000,201동,2304
11530-3481,11530,10100,0,0642,0000,106동,2304
11530-3482,11530,10100,0,0642,0000,105동,2304
11530-3483,11530,10100,0,0642,0000,104동,2304
11530-3484,11530,10100,0,0642,0000,103동,2304
11530-3485,11530,10100,0,0642,0000,203동,2304
11530-3486,11530,10100,0,0642,0000,403동,2304
11530-3487,11530,10100,0,0642,0000,402동,2304
11530-3488,11530,10100,0,0642,0000,401동,2304
11530-3489,11530,10100,0,0642,0000,302동,2304
11530-3490,11530,10100,0,0642,0000,301동,2304
11530-3491,11530,10100,0,0642,0000,204동,2304
11530-3492,11530,10100,0,0642,0000,404동,2304
11740-100192608,11740,10300,0,0490,0000,302동,2283
11740-100192644,11740,10300,0,0490,0000,303동,2283
11740-100192680,11740,10300,0,0490,0000,304동,2283
11740-100192709,11740,10300,0,0490,0000,305동,2283
11740-100192745,11740,10300,0,0490,0000,306동,2283
11740-100192804,11740,10300,0,0490,0000,301동,2283
11740-100192861,11740,10300,0,0490,0000,307동,2283
11740-100192902,11740,10300,0,0490,0000,308동,2283
11740-100192953,11740,10300,0,0490,0000,314동,2283
11740-100193014,11740,10300,0,0490,0000,325동,2283
11740-100193083,11740,10300,0,0490,0000,337동,2283
11740-100193132,11740,10300,0,0490,0000,315동,2283
11740-100193196,11740,10300,0,0490,0000,326동,2283
11740-100193257,11740,10300,0,0490,0000,338동,2283
11740-100193306,11740,10300,0,0490,0000,316동,2283
11740-100193380,11740,10300,0,0490,0000,327동,2283
11740-100193461,11740,10300,0,0490,0000,339동,2283
11740-100193510,11740,10300,0,0490,0000,317동,2283
11740-100193566,11740,10300,0,0490,0000,328동,2283
11740-100193647,11740,10300,0,0490,0000,340동,2283
11740-100193696,11740,10300,0,0490,0000,318동,2283
11740-100193761,11740,10300,0,0490,0000,341동,2283
11740-100193836,11740,10300,0,0490,0000,319동,2283
11740-100193901,11740,10300,0,0490,0000,329동,2283
11740-100193982,11740,10300,0,0490,0000,309동,2283
11740-100194046,11740,10300,0,0490,0000,320동,2283
11740-100194107,11740,10300,0,0490,0000,330동,2283
11740-100194156,11740,10300,0,0490,0000,310동,2283
11740-100194228,11740,10300,0,0490,0000,321동,2283
11740-100194297,11740,10300,0,0490,0000,331동,2283
11740-100194344,11740,10300,0,0490,0000,311동,2283
11740-100194405,11740,10300,0,0490,0000,322동,2283
11740-100194474,11740,10300,0,0490,0000,332동,2283
11740-100194499,11740,10300,0,0490,0000,333동,2283
11740-100194548,11740,10300,0,0490,0000,312동,2283
11740-100194612,11740,10300,0,0490,0000,323동,2283
11740-100194673,11740,10300,0,0490,0000,334동,2283
11740-100194722,11740,10300,0,0490,0000,313동,2283
11740-100194791,11740,10300,0,0490,0000,324동,2283
11740-100194860,11740,10300,0,0490,0000,335동,2283
11740-100194909,11740,10300,0,0490,0000,336동,2283
11140-22098,11140,16200,0,0842,0000,114동,2281
11140-22099,11140,16200,0,0842,0000,113동,2281
11140-22101,11140,16200,0,0842,0000,115동,2281
11140-22102,11140,16200,0,0842,0000,117동,2281
11140-22103,11140,16200,0,0842,0000,119동,2281
11140-22104,11140,16200,0,0842,0000,103동,2281
11140-22105,11140,16200,0,0842,0000,111동,2281
11140-22106,11140,16200,0,0842,0000,110동,2281
11140-22107,11140,16200,0,0842,0000,109동,2281
11140-22108,11140,16200,0,0842,0000,108동,2281
11140-22109,11140,16200,0,0842,0000,106동,2281
11140-22110,11140,16200,0,0842,0000,105동,2281
11140-22111,11140,16200,0,0842,0000,104동,2281
11140-22112,11140,16200,0,0842,0000,112동,2281
11140-22113,11140,16200,0,0842,0000,102동,2281
11140-22114,11140,16200,0,0842,0000,101동,2281
11140-22115,11140,16200,0,0842,0000,107동,2281
11140-22116,11140,16200,0,0842,0000,118동,2281
11140-22117,11140,16200,0,0842,0000,116동,2281
11470-1500,11470,10100,0,0327,0000,1333동,2277
11470-1501,11470,10100,0,0327,0000,1314동,2277
11470-1503,11470,10100,0,0327,0000,1315동,2277
11470-1506,11470,10100,0,0327,0000,1332동,2277
11470-1507,11470,10100,0,0327,0000,1331동,2277
11470-1508,11470,10100,0,0327,0000,1330동,2277
11470-1509,11470,10100,0,0327,0000,1329동,2277
11470-1510,11470,10100,0,0327,0000,1328동,2277
11470-1511,11470,10100,0,0327,0000,1327동,2277
11470-1512,11470,10100,0,0327,0000,1326동,2277
11470-1513,11470,10100,0,0327,0000,1325동,2277
11470-1514,11470,10100,0,0327,0000,1324동,2277
11470-1515,11470,10100,0,0327,0000,1323동,2277
11470-1516,11470,10100,0,0327,0000,1322동,2277
11470-1517,11470,10100,0,0327,0000,1321동,2277
11470-1518,11470,10100,0,0327,0000,1320동,2277
11470-1519,11470,10100,0,0327,0000,1319동,2277
11470-1520,11470,10100,0,0327,0000,1318동,2277
11470-1521,11470,10100,0,0327,0000,1317동,2277
11470-1522,11470,10100,0,0327,0000,1316동,2277
11470-1523,11470,10100,0,0327,0000,1313동,2277
11470-1524,11470,10100,0,0327,0000,1312동,2277
11470-1525,11470,10100,0,0327,0000,1311동,2277
11470-1526,11470,10100,0,0327,0000,1310동,2277
11470-1527,11470,10100,0,0327,0000,1309동,2277
11470-1528,11470,10100,0,0327,0000,1308동,2277
11470-1529,11470,10100,0,0327,0000,1307동,2277
11470-1530,11470,10100,0,0327,0000,1306동,2277
11470-1531,11470,10100,0,0327,0000,1305동,2277
11470-1532,11470,10100,0,0327,0000,1304동,2277
11470-1533,11470,10100,0,0327,0000,1303동,2277
11470-1534,11470,10100,0,0327,0000,1302동,2277
11470-1535,11470,10100,0,0327,0000,1301동,2277
11650-100222817,11650,11100,2,0000,0000,701동,2267
11650-100222854,11650,11100,2,0000,0000,702동,2267
11650-100222898,11650,11100,2,0000,0000,703동,2267
11650-100222929,11650,11100,2,0000,0000,704동,2267
11650-100222940,11650,11100,2,0000,0000,705동,2267
11650-100222952,11650,11100,2,0000,0000,706동,2267
11650-100222963,11650,11100,2,0000,0000,707동,2267
11650-100222994,11650,11100,2,0000,0000,708동,2267
11650-100223026,11650,11100,2,0000,0000,709동,2267
11650-100223086,11650,11100,2,0000,0000,710동,2267
11650-100227915,11650,11100,2,0000,0000,510동,2267
11650-100227971,11650,11100,2,0000,0000,502동,2267
11650-100228052,11650,11100,2,0000,0000,503동,2267
11650-100228092,11650,11100,2,0000,0000,504동,2267
11650-100228146,11650,11100,2,0000,0000,505동,2267
11650-100228186,11650,11100,2,0000,0000,506동,2267
11650-100228240,11650,11100,2,0000,0000,511동,2267
11650-100228305,11650,11100,2,0000,0000,507동,2267
11650-100228324,11650,11100,2,0000,0000,501동,2267
11650-100228415,11650,11100,2,0000,0000,508동,2267
11650-100228435,11650,11100,2,0000,0000,509동,2267
11650-100229935,11650,11100,2,0000,0000,306동,2267
11650-100230021,11650,11100,2,0000,0000,307동,2267
11650-100230062,11650,11100,2,0000,0000,301동,2267
11650-100230096,11650,11100,2,0000,0000,308동,2267
11650-100230130,11650,11100,2,0000,0000,302동,2267
11650-100230198,11650,11100,2,0000,0000,303동,2267
11650-100230269,11650,11100,2,0000,0000,304동,2267
11650-100230350,11650,11100,2,0000,0000,305동,2267
11650-100235354,11650,11100,2,0000,0000,,2267
11650-100235595,11650,11100,2,0000,0000,103동,2267
11650-100235632,11650,11100,2,0000,0000,104동,2267
11650-100235669,11650,11100,2,0000,0000,105동,2267
11650-100235706,11650,11100,2,0000,0000,106동,2267
11650-100235725,11650,11100,2,0000,0000,107동,2267
11650-100235756,11650,11100,2,0000,0000,108동,2267
11650-100235767,11650,11100,2,0000,0000,109동,2267
11650-100235797,11650,11100,2,0000,0000,101동,2267
11650-100235834,11650,11100,2,0000,0000,102동,2267
11650-100238715,11650,11100,2,0000,0000,606동,2267
11650-100238776,11650,11100,2,0000,0000,607동,2267
11650-100238836,11650,11100,2,0000,0000,608동,2267
11650-100238891,11650,11100,2,0000,0000,609동,2267
11650-100238946,11650,11100,2,0000,0000,601동,2267
11650-100239057,11650,11100,2,0000,0000,610동,2267
11650-100239109,11650,11100,2,0000,0000,611동,2267
11650-100239148,11650,11100,2,0000,0000,602동,2267
11650-100239191,11650,11100,2,0000,0000,603동,2267
11650-100239225,11650,11100,2,0000,0000,604동,2267
11650-100239259,11650,11100,2,0000,0000,605동,2267
11650-100242294,11650,11100,2,0000,0000,,2267
11650-100244114,11650,11100,2,0000,0000,,2267
11650-100245274,11650,11100,2,0000,0000,,2267
11650-100247434,11650,11100,2,0000,0000,,2267
11650-100248626,11650,11100,2,0000,0000,,2267
11650-100250894,11650,11100,2,0000,0000,주건축물제1동,2267
11650-100252554,11650,11100,2,0000,0000,주건축물제1동,2267
11650-100256474,11650,11100,2,0000,0000,,2267
11650-100259134,11650,11100,2,0000,0000,주건축물제1동,2267
11620-100182377,11620,10200,0,1735,0000,214동,2265
11620-100182542,11620,10200,0,1735,0000,207동,2265
11620-100182661,11620,10200,0,1735,0000,201동,2265
11620-100182802,11620,10200,0,1735,0000,220동,2265
11620-100183024,11620,10200,0,1735,0000,215동,2265
11620-100183287,11620,10200,0,1735,0000,205동,2265
11620-100183547,11620,10200,0,1735,0000,209동,2265
11620-100183640,11620,10200,0,1735,0000,226동,2265
11620-100183787,11620,10200,0,1735,0000,217동,2265
11620-100183981,11620,10200,0,1735,0000,228동,2265
11620-100184154,11620,10200,0,1735,0000,227동,2265
11620-100184319,11620,10200,0,1735,0000,218동,2265
11620-100184536,11620,10200,0,1735,0000,210동,2265
11620-100184643,11620,10200,0,1735,0000,202동,2265
11620-100184889,11620,10200,0,1735,0000,203동,2265
11620-100185126,11620,10200,0,1735,0000,219동,2265
11620-100185378,11620,10200,0,1735,0000,204동,2265
11620-100185724,11620,10200,0,1735,0000,224동,2265
11620-100185964,11620,10200,0,1735,0000,206동,2265
11620-100186086,11620,10200,0,1735,0000,216동,2265
11620-100186330,11620,10200,0,1735,0000,222동,2265
11620-100186561,11620,10200,0,1735,0000,208동,2265
11620-100186794,11620,10200,0,1735,0000,211동,2265
11620-100187025,11620,10200,0,1735,0000,229동,2265
11620-100187279,11620,10200,0,1735,0000,212동,2265
11620-100187517,11620,10200,0,1735,0000,225동,2265
11620-100187741,11620,10200,0,1735,0000,213동,2265
11620-100187877,11620,10200,0,1735,0000,223동,2265
11620-100188217,11620,10200,0,1735,0000,232동,2265
11620-100188638,11620,10200,0,1735,0000,231동,2265
11620-100188735,11620,10200,0,1735,0000,230동,2265
11620-100189096,11620,10200,0,1735,0000,221동,2265
11470-1261,11470,10300,0,0987,0001,8동,2257
11470-1262,11470,10300,0,0987,0001,4동,2257
11470-1263,11470,10300,0,0987,0001,15동,2257
11470-1264,11470,10300,0,0987,0001,14동,2257
11470-1265,11470,10300,0,0987,0001,13동,2257
11470-1266,11470,10300,0,0987,0001,12동,2257
11470-1267,11470,10300,0,0987,0001,11동,2257
11470-1268,11470,10300,0,0987,0001,10동,2257
11470-1269,11470,10300,0,0987,0001,16동,2257
11470-1274,11470,10300,0,0987,0001,9동,2257
11470-1275,11470,10300,0,0987,0001,7동,2257
11470-1276,11470,10300,0,0987,0001,6동,2257
11470-1277,11470,10300,0,0987,0001,5동,2257
11470-1278,11470,10300,0,0987,0001,3동,2257
